GlobalEventID	MentionIdentifier
712888312	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712888313	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712892782	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712892783	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712888327	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
712888328	http://www.channelnewsasia.com/news/world/germany-drops-inquiry-against-turkish-imams-suspected-of-spying-on-erdogan-s-behalf-9475566
713910508	http://www.straitstimes.com/asia/east-asia/chinese-billionaire-guo-wengui-wants-regime-change-in-beijing
713944036	http://www.straitstimes.com/asia/east-asia/chinese-billionaire-guo-wengui-wants-regime-change-in-beijing
714707552	http://www.channelnewsasia.com/news/world/austria-gas-blast-exposes-italy-weak-link-9497206
714713314	http://www.channelnewsasia.com/news/world/austria-gas-blast-exposes-italy-weak-link-9497206
714871902	http://www.channelnewsasia.com/news/world/austria-gas-blast-exposes-italy-weak-link-9497206
714708709	http://www.channelnewsasia.com/news/world/austria-gas-blast-exposes-italy-weak-link-9497206
714938853	http://www.channelnewsasia.com/news/world/austria-gas-blast-exposes-italy-weak-link-9497206
712399469	http://www.channelnewsasia.com/news/asiapacific/philippines-halts-sale-of-sanofi-dengue-vaccine-amid-health-risk-9469612
712095801	http://www.channelnewsasia.com/news/asiapacific/pakatan-names-mahathir-mohamed-prime-minister-candidate-9465798
712096235	http://www.channelnewsasia.com/news/asiapacific/pakatan-names-mahathir-mohamed-prime-minister-candidate-9465798
712096574	http://www.channelnewsasia.com/news/asiapacific/pakatan-names-mahathir-mohamed-prime-minister-candidate-9465798
712077196	http://www.channelnewsasia.com/news/asiapacific/pakatan-names-mahathir-mohamed-prime-minister-candidate-9465798
712145961	http://www.straitstimes.com/asia/east-asia/north-korean-missile-tests-pose-an-imminent-threat-says-japan-as-abe-vows-to-put
712136422	http://www.straitstimes.com/asia/east-asia/north-korean-missile-tests-pose-an-imminent-threat-says-japan-as-abe-vows-to-put
712136423	http://www.straitstimes.com/asia/east-asia/north-korean-missile-tests-pose-an-imminent-threat-says-japan-as-abe-vows-to-put
711986793	http://www.channelnewsasia.com/news/asiapacific/philippine-president-vows-to-get-to-the-bottom-of-dengue-vaccine--health-scam--9464748
711909532	http://www.channelnewsasia.com/news/asiapacific/philippine-president-vows-to-get-to-the-bottom-of-dengue-vaccine--health-scam--9464748
715268515	http://www.straitstimes.com/world/americas/plane-with-25-people-crashes-in-canada-no-deaths-reported
